nid	module	name
18e48b5d		wscanf
18ea899a	libgem	cellGemGetTrackerHue
18ec6099		rintl
18ecc741	cellSailRec	cellSailRecorderStop
18f7b77d		_Dnorm
1904435e	sceNpTus	sceNpTusCreateTransactionCtx
1906ce6b	cellL10n	jstrnchk
190912f6	sys_fs	cellFsStReadGetCurrentAddr
1917359d	cellSpursJq	_cellSpursJobQueuePortCopyPushJobBody
191f0c4a	sysPrxForUser	_sys_strrchr
19256dc5	cellPngEnc	cellPngEncOpen
195716db	cellPesmUtility	cellPesmFinalize
196a06f9	sceNp2	sceNpMatching2GetMemoryInfo
1970cd7e		getpid
19726757	cellSsl	SSL_peek
197fc348		_ZNSt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEED1Ev
1986f2cd	cellImeJpUtility	cellImeJpGetPredictList
1988732d		clog10
1989f59c		_ZNSt8ios_base17register_callbackEPFvNS_5eventERS_iEi
198a0710	libsnd3	cellSnd3SMFSetPlayPanpotEx
19a2a967	cellResc	cellRescSetPalInterpolateDropFlexRatio
19bce18c	sceNpTus	sceNpTusPollAsync
19c901ce		_ZTv0_n12_NSt9strstreamD0Ev
19ccbb81		mktime
1a00f889		_ZNSt9exceptionD2Ev
1a0de550	cellGcmSys	cellGcmSetCursorPosition
1a108ab7	sys_fs	cellFsGetBlockSize
1a13d010	libgem	cellGemConvertVideoFinish
1a1adede		rsqrtf4fast
1a218fe4	cellFont	cellFontRenderCharGlyphImageHorizontal
1a2518a2	libgem	cellGemEnableMagnetometer
1a267f98	cellSysmodule	cellSysmoduleLoadModuleEx
1a2704f7	sceNp	sceNpScoreWaitAsync
1a324e03	cellSysutilAvconfExt	cellVideoOutSetCopyControl
1a3fcb69	sceNp	sceNpCommerceGetSkuUserData
1a4f2fa6		_ZNSt8ios_base7failureD0Ev
1a65f1cf	cellGcmSys	cellGcmResetFlipStatus2
1a789b68	cell_FreeType2	FT_Realloc
1a7f963c		_ZNKSt8numpunctIcE11do_truenameEv
1a91874b	cellSysutil	cellWebBrowserConfigSetFullScreen2
1ab01ea8		truncate
1ab8df55	cellPhotoImportUtil	cellPhotoImport2
1abd0985		div
1abeb9d6	cellPamf	cellPamfEpIteratorGetEp
1ac0d23d	cellL10n	L10nConvert
1ac58d11	cellHttp	cellHttpFlushCache
1acb2b16		acosf4
1ae06860		wcstoumax
1ae10b92	sysPrxForUser	_sys_spu_printf_attach_thread
1ae28192	cellAtracMulti	cellAtracMultiAddStreamData
1ae2acee	cellL10n	EUCCNstoUTF8s
1ae8a549	sceNp	sceNpBasicAddBlockListEntry
1aeb33a5	cell_FreeType2	FT_Bitmap_Embolden
1b0b915e	sys_fs	cellFsLsnGetCDA
1b119958	cellImeJpUtility	cellImeJpOpen3
1b266c3d		_ZNSt9money_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE7_GetcatEPPKNSt6locale5facetE
1b30cc22	libgem	cellGemGetRGB
1b42101b	cellMic	cellMicIsAttached
1b4c3ff0		atexit
1b52fcd5	libsnd3	cellSnd3NoteOn
1b5bdcc6	cellHttp	cellHttpAddCookieWithClientId
1b5d641f	libmixer	cellSSPlayerSetWave
1b6643ac	cellSsl	SSL_CTX_set_app_verify_cb
1b67409d	cellFontFT	FTCacheStream_End
1b6a7482		_ZNKSt7_MpunctIwE13do_neg_formatEv
1b6ad260		_ZSt13resetiosflagsNSt5_IosbIiE9_FmtflagsE
1b6e8cd2	cellSysutilAvcExt	cellSysutilAvcExtSetWindowRotation
1b6eea7e	cellSpursJq	_cellSpursJobQueuePortPushJobListBody
1b6f28a5	cell_FreeType2	FT_Outline_Get_CBox
1b6f5f4d	libad_core	sceAdFlushReports
1b9b3b5c		_ZNSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEED0Ev
1bb675c2	cellSync	cellSyncMutexLock
1bb79ff4	cellVideoExportUtility	cellVideoExportProgress
1bbada6a	cellSsl	_cellSslPemReadPrivateKey
1bbdcd9f		expm1f4
1bc200f4	sysPrxForUser	sys_lwmutex_unlock
1bccd2ca		_ZNKSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE7_GetintERS3_S5_iiRi
1bcdeb47		_LSinh
1bd633f8	cellGcmSys	_cellGcmFunc3
1be16005	cellSsl	EVP_PKEY_free
1be2b4e0	cellSysutilAvc2	cellSysutilAvc2GetAttribute
1be996cc		_LCdivcc
1bfbe848	cell_FreeType2	FT_New_Memory_Face
1c0e8ab6		vswscanf
1c11885d		_floorf4
1c153e5c	sceNpCommerce2	sceNpCommerce2EmptyStoreCheckAbort
1c25470d	sceNpTrophy	sceNpTrophyCreateHandle
1c2ef212		getwc
1c3f1c4f		_ZNSt6_MutexD1Ev
1c5f3492	cellSysutil	_ZNK4cxml7Element12GetAttributeEPKcPNS_9AttributeE
1c6e4dbb	cellHttpUtil	cellHttpUtilBuildRequestLine
1c8083c5		_ZNSt12strstreambufD0Ev
1c8405dc		_ZNSt7_MpunctIcEC2Ejb
1c983864	cellSail	cellSailGraphicsAdapterInitialize
1c9a942c	sysPrxForUser	sys_lwcond_destroy
1c9d5e5a	cellSail	cellSailSoundAdapterSetPreferredFormat
1ca525a2	sysPrxForUser	_sys_strncasecmp
1caec657	sys_fs	cellFsFGetBlockSize2
1cb1138f	cellL10n	GBKstoUCS2s
1ce88676	cellSsl	SSLCERT_NAME_ENTRY_get_info
1cedf8d0	cell_FreeType2	FT_Done_Face
1cf4d80a		iswalpha
1cf6785d		_ZSt9use_facetISt5ctypeIwEERKT_RKSt6locale
1cf745bc		_LErf_one
1cf98800	sys_io	cellPadInit
1cfa1a11	cellSysutilAvconfExt	cellVideoOutSetXVColor
1d14d6e4	sys_net	sys_net_get_lib_name_server
1d2bca4b	cellSpurs	cellSpursSendWorkloadSignal
1d344406	cellSpurs	cellSpursTaskGetLoadableSegmentPattern
1d35bfe4		_LLog
1d43fb44		_ZSt9use_facetISt8numpunctIwEERKT_RKSt6locale
1d46fedf	cellSpurs	cellSpursCreateTaskWithAttribute
1d5bf5d0		_modff4
1d73ab8c	cellSysutilAvc2	cellSysutilAvc2LoadAsync
1d7f54eb	libsnd3	cellSnd3Note2Pitch
1d99c3ee	cellSysutil	cellOskDialogGetInputText
1da42d70	cellL10n	eucjphan2zen
1da890c7	cellSpursJq	_cellSpursJobQueuePushAndReleaseJobBody
1dcd8609		_Strxfrmx
1dd0d4c5		spu_printf_attach_group
1dd3c4cd	cellResc	cellRescGetRegisterCount
1df4732e		_Getptolower
1dfbfdd6	cellSysutil	cellSaveDataListLoad2
1dfcce99	cellSysutil	cellSysutilGameDataExit
1e0870d1	sceNpTus	sceNpTssGetDataAsync
1e1b4c97	cellOskExtUtility	cellOskDialogExtRegisterKeyboardEventHookCallback
1e287e88	cell_FreeType2	FT_Get_Glyph_Name
1e29103b	cellImeJpUtility	cellImeJpConvertForward
1e411261	cellImeJpUtility	cellImeJpMoveFocusClause
1e585b5d	cellNetCtl	cellNetCtlGetInfo
1e623f95		truncf4
1e7a247a	cellFiber	cellFiberPpuUtilWorkerControlRunFibers
1e7bff94	cellSysutil	cellSysCacheMount
1e85ef02		f_atanf
1e930eef	cellSysutil	cellVideoOutGetDeviceInfo
1e989496	cellSearchUtility	cellSearchGetContentInfoSharable
1e9d2b4f		spu_thread_read_int
1e9fd6ba		_sinf4fast
1ea00da8	cellSsl	SSL_CIPHER_get_name
1ea02e2f	sys_fs	cellFsArcadeHddSerialNumber
1ebcf459	cellSpurs	cellSpursDestroyTaskset2
1ec712e0	cellL10n	ToSjisHira
1ecae195		_Vacopy
1ed454ce	sysPrxForUser	sys_spu_elf_get_information
1ee13e83		_ZNSt6locale5facetD0Ev
1ef115ef	cellSysmodule	cellSysmoduleGetImagesize
1f2e9f4e		_ZNSt15basic_streambufIwSt11char_traitsIwEE9underflowEv
1f372697	sceNp2	sceNpMatching2LeaveRoom
1f3a9ada		_ZNSt12strstreambuf7seekposESt4fposISt9_MbstatetENSt5_IosbIiE9_OpenmodeE
1f3cd9f1	fs_utility_init	fs_utility_init_1F3CD9F1
1f402f8f	cellSpurs	cellSpursGetInfo
1f61b3ff	cellGcmSys	cellGcmDumpGraphicsError
1f6328d8	libgem	cellGemWriteExternalPort
1f6629e4	cellSysutil	cellWebBrowserConfigSetErrorHook2
1f71ecbe	sys_io	cellKbGetConfiguration
1f913e8d		chmod
1f925c41		_allocate_mapped_pages
1f953b9f	sys_net	recvfrom
1fa1b312	sceNpCommerce2	sceNpCommerce2GetStoreBrowseUserdata
1fa5c87d	sceNpTus	sceNpTusAddAndGetVariableAsync
1fa740db	sceNp	_Z33_sce_np_sysutil_send_empty_packetiPN16sysutil_cxmlutil11FixedMemoryEPKcS3_
1fb50183	cellL10n	GBKtoUCS2
1fcaeebb	cell_FreeType2	FT_Outline_Decompose
1fdb3ec2	sceNp	sceNpLookupUserProfileWithAvatarSizeAsync
1ff82b63	sys_fs	cellFsLsnLock
2033b878	cellHttp	cellHttpClientCloseAllConnections
2033eeb7		csqrt
203fbea3	cellSsl	BIO_get_retry_reason
20472da0	sceNpClans	sceNpClansGetMemberInfo
20543730	cellSysutil	cellMsgDialogClose
205fe2a0	cellSysmodule	cellSysmoduleUnloadModuleFile
206612c4		spu_thread_read_ptr
2070a73d		_ZNSt6locale7_LocimpC1ERKS0_
2073b7f6	sys_io	cellKbClearBuf
207621a8	cellSysutilAvc2	cellSysutilAvc2SetSpeakerVolumeLevel
207b56fa		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE8_GetffldEPcRS3_S6_RKSt6locale
2093252b	cellSpurs	cellSpursQueueGetTasksetAddress
20957cd4	cellSysutil	_ZN16sysutil_cxmlutil12PacketWriterC1EiiRN4cxml8DocumentE
2099f86e	cellCelp8Enc	cellCelp8EncEncodeFrame
20a02b6d		_ZNSt6locale2idcvjEv
20a97ba2	sys_io	cellPadLddRegisterController
20bafe31	cellVoice	cellVoiceDebugTopology
20def6c6	libsnd3	cellSnd3VoiceAllKeyOff
20f7e066		_ZNSt10moneypunctIwLb0EED0Ev
21036f4e	cellSysutilAvconfExt	cellVideoOutGetResolutionAvailability2
210b2f6e		_FNan
2118fe46		cexpl
211d8ba3	cellHttp	cellHttpClientSetAutoRedirect
21206642	sceNp	sceNpScoreGetRankingByRangeAsync
21397818	cellGcmSys	_cellGcmSetFlipCommand
21425307	cellSysutil	cellSaveDataListAutoLoad
215b0d75	sceNp2	sceNpMatching2SetRoomDataExternal
21659e45		_ZNKSt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE5_FputES3_RSt8ios_basecPKcjjjj
2165e05a	libsynth2	cellSoundSynth2SetAddr
216984ed		spu_thread_write_long
216fcd2a		_Atrealloc
21807b8e		towctrans
218b64da	cellSsl	cellSslCertGetNotAfter
21948c03	cellL10n	eucjp2jis
21a37b3e		log1pf
21a62e9b	sys_io	cellMouseGetTabletDataList
21aa3045	cellL10n	UTF32stoUTF8s
21ac3697	cellGcmSys	cellGcmAddressToOffset
21cee035	cellGcmSys	cellGcmGetNotifyDataAddress
21d424f0	cellDmux	cellDmuxResetEs
21d67eef	cellNetCtl	cellNetCtlConnectGameInt
21e6d304		ceil
21ebb248	cellFont	cellFontDestroyRenderer
21fc0c71	cellSysutil	cellGameUnregisterDiscChangeCallback
21fc151f	cellCamera	cellCameraReadEx
220894e3	cellSysutil	cellSysutilEnableBgmPlayback
222fd339	cellNetAoi	cellNetAoiDeletePeer
224e1610	cellHttp	cellHttpClientSetRecvTimeout
225142bd	cellSysutilAvc2	cellSysutilAvc2SetWindowString
225702e1		_fs_initialize
2259ef96		_LGamma_big
225aed26	sceNpTus	sceNpTusTerm
226cd693	sys_fs	cellFsLsnUnlock
22777290		_ZNSs7replaceEjjPKcj
227e1e3c	cellFont	cellFontSetupRenderScalePixel
227f8763	sceNp	sceNpScoreGetClansRankingByClanIdAsync
22916f45	sys_lv2dbg	sys_dbg_register_ppu_exception_handler
229a0963		_ZNKSt5ctypeIwE5do_isEsw
22a36b23	cellSysutilAvcExt	cellSysutilAvcExtGetWindowPosition
22aab31d	cellSpurs	cellSpursEventFlagDetachLv2EventQueue
22ae06d8	cellResc	cellRescAdjustAspectRatio
22b0e566		_Stollx
22c3e308		_exp2f4
22ca0929	cellSysutilAvcExt	cellSysutilAvcExtSetHideNamePlate
22e24707	cellFont	cellFontGlyphGetScalePixel
22f2a553	cellMinisSaveData	cellMinisSaveDataListAutoLoad
23009d07	sceNp2	sceNpMatching2Term2
230b2925	cellSysutil	cellSysutilNotification
2310f155	cellPngDec	cellPngDecDecodeData
23134710	cellResc	cellRescSetDisplayMode
231d5941	cellFont	cellFontGlyphGetHorizontalShift
2354ec0a		_ZNKSt7codecvtIwcSt9_MbstatetE10do_unshiftERS0_PcS3_RS3_
2356ef16		_ZnajRKSt9nothrow_t
2357ba9e	sceNpTus	sceNpTusGetMultiSlotVariableVUser
23654375	cellSail	cellSailPlayerInitialize2
2388186c	cellFont	cellFontGraphicsGetScalePixel
238af59b		fegetenv
23a2ede6	cellOskExtUtility	cellOskDialogExtAddJapaneseOptionDictionary
23a87483		_ZNKSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE11do_get_timeES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateEPSt2tm
23ae55a3	cellGcmSys	cellGcmGetLastSecondVTime
23b985f7		floorf
23d3bca7		_Eadd
23ef7642		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE8_GetifldEPcRS3_S6_NSt5_IosbIiE9_FmtflagsERKSt6locale
23f0fd4e	cellSsl	_cellSslIsInitd
2418f6c0		__TT800
241f9337		_FCmulcr
242c603e		_Frprep
243b52d8		_Mbtowcx
24497c52		cosf
24510989	cellSsl	ERR_func_error_string
2452679f	cellSheap	cellKeySheapMutexDelete
245ff230	cellSysutilAvcExt	cellSysutilAvcExtSetWindowPosition
24644561	cellSysutil	cellWebBrowserWakeupWithGameExit
246ea8d0		f_sqrtf
2470d3bc		_Hugeval
247414d0	cellSpurs	cellSpursQueueClear
24802244		iswcntrl
248bd1d8	cellSysutil	cellSaveDataUserListAutoLoad
24a1ea07	sysPrxForUser	sys_ppu_thread_create
24a3d413	sys_lv2dbg	sys_dbg_mat_set_condition
24c9e021		abs
24e230d2		_Wctob
24e9d8fc	cellImeJpUtility	cellImeJpSetKanaInputMode
24ea6474	cellDmux	cellDmuxReleaseAu
24f6cbdd		clock
24fa3bcc	sys_fs	cellFsAclRead
24fd32a9	cellL10n	sjishan2zen
250c386c	cellHttp	cellHttpInit
25253fe4	cellFont	cellFontSetEffectWeight
253b7210		_rand_real2_TT800
254289ac	cellUsbd	cellUsbdOpenPipe
25596f51	sysPrxForUser	sys_mempool_get_count
256b6861	cellL10n	UCS2toSBCS
258359df		_ZNKSt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE6do_putES3_RSt8ios_basece
259113b8	sceNp	sceNpScoreDestroyTitleCtx
25b40ab4	cellGcmSys	cellGcmSortRemapEaIoAddress
25b8bd56	sceNp	_Z27_sce_np_sysutil_send_packetiRN4cxml8DocumentE
25b980a0	cellSailRec	cellSailComposerReleaseEsUserAu
25beee5a		__raw_spu_printf
25c107e6	cellResc	cellRescSetConvertAndFlip
25c5723f	cellMic	cellMicGetStatus
25da8fbb		iscntrl
25dbeff9	cellFont	cellFontGetEffectWeight
25ea7ac0	cellMusicDecodeUtility	cellMusicDecodeGetContentsId2
26090058	sysPrxForUser	sys_prx_load_module
260caedd	sceNp	sceNpBasicGetFriendPresenceByNpId2
2627d6b2		erfc
262a5ae2	cellL10n	UTF8stoGBKs
263172b8	fs_utility_init	fs_utility_init_263172B8
2642d4cc	cellAtrac	cellAtracCreateDecoderExt
26563ddc	cellSail	cellSailPlayerNext
266311a0		localtime
2664c8ae	sys_fs	cellFsStReadInit
266c2bd3	sys_lv2dbg	sys_dbg_read_spu_thread_context2
266d2473		_Caddcr
2670b433		_ZNKSt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE8_GetffldEPcRS3_S6_RKSt6locale
2677568c		putchar
2687a127	sceNp	sceNpSignalingGetCtxOpt
268c3ea5		_ZNKSt7_MpunctIwE13do_pos_formatEv
268edd6d	cellSync	cellSyncBarrierTryNotify
269386d3	libsnd3	cellSnd3VoiceSetVelocity
269a1882	cellRtc	cellRtcTickAddTicks
269ffedd	cellSysutilAvconfExt	cellVideoOutSetupDisplay
26a34f81		_Flt
26ae9ff8	sceNp2	sceNpMatching2SignalingGetConnectionInfo
26b3bc94	sceNp	sceNpMatchingGetResultGUI
26deed0b		cosl
26e8e1cf		_ZNKSt5ctypeIwE5do_isEPKwS2_Ps
26ef50ed		asinh
26f023d5		ftell
26f33146	sceNp	sceNpCommerceGetProductCategoryStart
26f7fe0f	libmixer	cellSurMixerGetCurrentBlockTag
26fa81b4	cellSpursJq	cellSpursJobQueuePortFinalize
2706eaa1	sceNp	sceNpScoreSetPlayerCharacterId
2707fd60	cellSailRec	cellSailComposerReleaseEsAudioAu
2719d7d6	libsnd3	cellSnd3SMFGetTempo
271a0b06	cellHttp	cellHttpClientGetSendTimeout
273b9711		sprintf
273be056		_ZNKSt9money_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE8_PutmfldES3_bRSt8ios_basecbSs
273d116a	cellSaveData	cellSaveDataUserListExport
27427742	sysPrxForUser	_sys_memmove
2750c5e0	cellDmux	cellDmuxPeekAu
2763fd66	cellHttpUtil	cellHttpUtilUnescapeUri
276c72b2	sceNp	sceNpSignalingSetCtxOpt
277a84bb		_Mutex_attr
277adf21	cellSail	cellSailDescriptorIsAutoSelection
27800c6b	sys_fs	cellFsStRead
2796fdf3	sys_fs	cellFsRmdir
27ac51e4	cellSysutil	cellStorageDataImportMove
27c69eba	sceNp	sceNpBasicAddFriend
27c921b5	cellPngDec	cellPngDecGetoFFs
27cb8bc2	cellSaveData	cellSaveDataListDelete
27deda93	sceNpTrophy	sceNpTrophySetSoundLevel
27f2d61c	cellSync2	cellSync2MutexFinalize
27f86d70	cellHttp	cellHttpClientCloseConnections
27fb339d	sys_net	sys_net_if_ctl
2803abd1	cell_FreeType2	FT_FloorFix
280e6ba5	cellFontFT	FTFaceH_GetBoundingBoxMaxX
281f9107		_ZTv0_n12_NSiD1Ev
2821cbaa	cellPesmUtility	cellPesmLoadAsync
28336e89	cellSail	cellSailDescriptorDestroyDatabase
285d30d6	cellFont	cellFontGetScalePixel
28724522	cellL10n	UTF8toUCS2
2880d8d5	sceNp2	sceNpAuthDeleteOAuthRequest
28b22e44	cellPhotoDecodeUtil	cellPhotoDecodeFromFile
28b4e2c1	cellPamf	cellPamfReaderSetStreamWithTypeAndIndex
28b92ebf		raw_spu_read_uchar
28bc1409	cellAudio	cellAudioUnsetPersonalDevice
28cad8b3	sceNp2	sceNpMatching2SendRoomMessage
28e208bb	sys_net	listen
28f0dc04	cellSysutilAvcExt	cellSysutilAvcExtGetWindowSize
28faaa5a		ilogbf4
2922aed0	cellGcmSys	cellGcmGetOffsetTable
29329541	cellFont	cellFontOpenFontInstance
293d9e9c	cellPrintUtility	cellPrintCancelJob
294779fb		_ZNSt8ios_base4InitD2Ev
2954d64d		_ZNSt13basic_filebufIwSt11char_traitsIwEE9underflowEv
2960e309	cellHttp	cellHttpClientGetAutoRedirect
29685118		_negatef4
296a46cf	cellHttp	cellHttpClientSetPipeline
296bc72f		_FDunscale
297f0e93	cellFont	cellFontSetScalePixel
299ccc9b	sceNpClans	sceNpClansCancelMembershipRequest
29c11f46		_ZNKSt7codecvtIccSt9_MbstatetE9do_lengthERKS0_PKcS5_j
29c2acc5	cellSpursJq	cellSpursJobQueueClose
29c90b94		_ZNKSt8numpunctIcE16do_thousands_sepEv
29d5c6a4	cellSysutilAvcExt	cellSysutilAvcExtStartCameraDetection
29da1ea6	cellCelp8Enc	cellCelp8EncWaitForOutput
29dd45dc	sceNp	sceNpScoreSetTimeout
29e76a6d		_LXbig
29e78389	sceNp2	sceNpMatching2JoinLobby
29f51030	cellFontFT	FTFaceH_GetRenderEffectWeight
2a01013e	cellVoice	cellVoiceCreateNotifyEventQueue
2a138d2b		truncf
2a16469d		_ZNSt8ios_base5imbueERKSt6locale
2a1f28f6	cellHttp	cellHttpClientGetPipeline
2a4dcbad		cacosl
2a5ca085	libsnd3	cellSnd3VoiceSetPitch
2a6d9d51	sysPrxForUser	sys_lwcond_wait
2a6fba9c	cellGcmSys	cellGcmIoOffsetToAddress
2a76895a	sceNp	sceNpScoreGetClansRankingByClanId
2a78ff04	cellHttp	cellHttpTransactionGetSslId
2a87603a	cellHttp	cellHttpGetProxy
2a89ce33		llrintf
2a8e6b92	cellGame	cellGameGetDiscContentInfoUpdatePath
2a8eada2	cellSysutil	cellSaveDataFixedLoad2
2a910f05	sceNpCommerce2	sceNpCommerce2DestroyReq
2a95d8bc	cellSysutil	cellSysutilGameExit_I
2aa1f958	cellSsl	SSL_SESSION_free
2aae42a8	sys_net	sys_netset_abort
2aae9ef5	cellSysutil	cellSaveDataFixedSave2
2ab0d183	cellBGDLUtility	cellBGDLGetInfo2
2ab21ea9	sceNpTus	sceNpTusGetMultiSlotDataStatusVUserAsync
2ac890f4		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERb
2ad091c6	cellL10n	UCS2stoUTF8s
2ad4951b	cellGcmSys	cellGcmGetTimeStampLocation
2ad7837d	sceNp	sceNpMatchingAcceptInvitationGUI
2adccb1a		_ZNKSt7_MpunctIcE14do_frac_digitsEv
2ae79be8	cellJpgEnc	cellJpgEncWaitForInput
2af0c515	cellSync	cellSyncLFQueueClear
2af4b73b		fmax
2af79bd6		_ZNKSt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE5_IputES3_RSt8ios_basecPcj
2afe36ff	cellSsl	SSLCERT_OID_to_string
2b05b95a		_ZNKSt7_MpunctIcE11do_groupingEv
2b282ebb		sqrtl
2b45cb34		wcsrtombs
2b761140	cellUserInfo	cellUserInfoGetStat
2b7ba4ca		_Tlsset
2b81fb7f		readdir
2b84030c	cellL10n	EUCKRstoUTF8s
2b88f26e		_ZNSt15basic_streambufIwSt11char_traitsIwEED0Ev
2b9bd9ad	cellAudio	cellAudioRemoveNotifyEventQueueEx
2bb0f2c9		logb
2bc9dee6		raw_spu_read_short
2bcbced4	cellHttpUtil	cellHttpUtilParseStatusLine
2bdc5d6b	cellMusicUtility	cellMusicSetSelectionContext2
2be41ece	sceNp	sceNpCommerceGetNumOfChildCategory
2beac488	cellSysutil	cellAudioOutGetSoundAvailability2
2bf4ddd2	libvdec	cellVdecDecodeAu
2bfff084	cellAtrac	cellAtracGetStreamDataInfo
2c0f3548	sceNpSns	sceNpSnsFbInit
2c241d13		_ZnajjRKSt9nothrow_t
2c43ab76	cellPesmUtility	cellPesmOpenDevice
2c45fe6a		fmaxl
2c5ad7b4	sceNp	_Z36_sce_np_sysutil_recv_packet_fixedmemiPN16sysutil_cxmlutil11FixedMemoryERN4cxml8DocumentERNS2_7ElementE
2c5b7fc9	sceNp2	sceNpMatching2GetRoomMemberDataExternalList
2c601f3b		csinl
2c6ce396		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERd
2c847572	sysPrxForUser	_sys_process_atexitspawn
2c9a5857	cellDmux	cellDmuxGetAuEx
2caea755		_Once
2cb51f0d	sys_fs	cellFsClose
2cbb6f53		f_hypotf
2cbd9806	libvdec	cellVdecGetPicItemExt
2cce9cf5	cellRtc	cellRtcGetCurrentClockLocalTime
2cd2a1af	sceNp	sceNpScoreSanitizeCommentAsync
2cd62587	cellSysutil	_ZN4cxml8Document14SetHeaderMagicEPKc
2cde989f	cellRudp	cellRudpGetSizeReadable
2cf1296b	sys_fs	cellFsAllocateFileAreaByFdWithoutZeroFill
2cf8b5d1		_Wctrans
2cf8ea50		_ZNKSt7codecvtIwcSt9_MbstatetE16do_always_noconvEv
2cfccb99	cellSpurs	cellSpursJobChainAttributeSetJobTypeMemoryCheck
2d067448		ftruncate64
2d16da4f	sys_io	cellMouseSetTabletMode
2d17ca7f		_Puttxt
2d1b9f1a	sceNpTus	sceNpTusGetMultiUserDataStatusVUser
2d2c2764	libgem	cellGemGetAllTrackableHues
2d36462b	sysPrxForUser	_sys_strlen
2d489b47		_ZNSt15basic_streambufIcSt11char_traitsIcEE9underflowEv
2d4c1c98	libsnd3	cellSnd3SMFAddTempo
2d50650f		_ZSt9use_facetISt10moneypunctIcLb1EEERKT_RKSt6locale
2d52848b	cellHttp	cellHttpTransactionAbortConnection
2d5b4dcc	libsnd3	cellSnd3SMFGetPlayPanpotEx
2d677e0c	cellCelp8Enc	cellCelp8EncQueryAttr
2d77fe17	cellSync2	_cellSync2SemaphoreAttributeInitialize
2d8be7e8		_ZNKSt9exception6_RaiseEv
2d96313f	cellSysutil	cellSysutilPacketRead
2d9a1997	cellSysutilAvcExt	cellSysutilAvcExtGetWindowShowStatus
2da9fd9d	cellFont	cellFontGetRenderCharGlyphMetrics
2daa5a42		_ZTv0_n12_NSt9strstreamD1Ev
2dbc92c7	cellSysutil	cellSysutilAvcShowPanel
2dcab6a4		nanl
2ddbcc0a	cellSpurs	_cellSpursWorkloadFlagReceiver2
2de0d663	cellSysutil	cellSaveDataListSave2
2de54871	cellVoice	cellVoiceCreatePort
2dea3e9b	cellCamera	cellCameraSetExtensionUnit
2df339bc		_f_floorf
2e0a170d	libgem	cellGemGetMemorySize
2e162a62	sceNpTus	sceNpTusDestroyTitleCtx
2e1c5068	sceNp	sceNpMatchingDestroyCtx
2e267b28	cellFontFT	FTFaceH_FontFamilyName
2e2b80c8		_ZNKSt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERPv
2e3ccb5e	cellSail	cellSailGraphicsAdapterSetPreferredFormat
2e42f94a	sceNp2	sceNpMatching2SignalingGetPeerNetInfoResult
2e69bb2a		_FCosh
2e775550	cellSpursJq	cellSpursJobQueueGetError
2e84ebb3		_ZNSt8_LocinfoC1EiPKc
2e86164d	cellSsl	_cellSslConvertCipherId
2ea3061e	cellResc	cellRescExit
2ea94661	cellResc	cellRescSetFlipHandler
2eb5c13a		_ZNSt13basic_filebufIcSt11char_traitsIcEE4syncEv
2eb6efee	cellCelp8Enc	cellCelp8EncOpen
2ec867b4		exp2f4fast
2ecd48ed	sceNp	sceNpDrmVerifyUpgradeLicense
2ed909dc	sceNp2	sceNpMatching2AbortRequest
2edcff92	cellSpurs	cellSpursTasksetSetExceptionEventHandler
2eea9f25		_Esub
2ef701ec	cellMusicDecodeUtility	cellMusicDecodeSetDecodeCommand2
2efa7294	cellL10n	UTF16stoUTF32s
2f010bfa	cellRtc	cellRtcTickAddMinutes
2f1774d5	sys_io	cellKbGetInfo
2f24fea3	cellVoice	cellVoiceUpdatePort
2f256b29	sysPrxForUser	sys_rsxaudio_import_shared_memory
2f280883	cellSysutilAvc2	cellSysutilAvc2EstimateMemoryContainerSize
2f29da90		_ZNSt12strstreambuf5_TidyEv
2f2c6b3e	sceNp	sceNpProfileAbortGui
2f457571	cellVideoExportUtility	cellVideoExportInitialize2
2f45d39c		strlen
2f7f391f	cellSailRec	cellSailComposerGetEsUserParameter
2f85c0ef	sysPrxForUser	sys_lwmutex_create
2f9eb543	cellL10n	UTF8toEUCKR
2fb08e1e	cellUsbd	cellUsbdScanStaticDescriptor
2fc0ab58	cellSysutilAvc2	cellSysutilAvc2SetVideoMuting
